ID,user_id,confidence,predicted_intensity,community,district,prediction_time,indicator,indicator_description,time_observed,Target,forecast_length
ID_yK3Gl_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 16:19:48,,,,NORAIN,24
ID_8zXii_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 16:19:49,,,,NORAIN,24
ID_WlF1Q_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:14,,,,NORAIN,24
ID_QVy5X_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:16,,,,NORAIN,24
ID_NZkXO_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:18,,,,NORAIN,24
ID_QsKDG_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:20,,,,NORAIN,24
ID_D1ZJG_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:21,,,,NORAIN,24
ID_YWUCa_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 16:31:22,,,,NORAIN,24
ID_W5UHi_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 17:12:11,,,,NORAIN,24
ID_r2oEW_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 17:12:12,,,,NORAIN,24
ID_5Cm94_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 17:31:52,,,,NORAIN,24
ID_62GFJ_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 17:31:53,,,,NORAIN,24
ID_XveVH_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 17:31:54,,,,NORAIN,24
ID_VZBKK_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-21 17:41:52,,,,NORAIN,24
ID_IlND5_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-21 17:41:56,,,,NORAIN,24
ID_3UAUm_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-21 17:42:54,,,,NORAIN,24
ID_u1NkN_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-21 17:43:05,,,,NORAIN,24
ID_nxUy8_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-21 17:43:06,,,,NORAIN,24
ID_gNrw5_24,25,0.6,0.0,Apampatia,atiwa_west,2025-06-21 17:59:25,,,,NORAIN,24
ID_NxDOJ_24,25,0.6,0.0,Apampatia,atiwa_west,2025-06-21 17:59:26,,,,NORAIN,24
ID_srXac_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:12:19,,,,NORAIN,24
ID_Uixxk_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:12:21,,,,NORAIN,24
ID_3wGcW_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:12:22,,,,NORAIN,24
ID_vPBWe_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:12:23,,,,NORAIN,24
ID_dnfaI_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:12:24,,,,NORAIN,24
ID_vSbYn_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:29:42,,,,NORAIN,24
ID_hCfcX_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 18:29:43,,,,NORAIN,24
ID_qotPw_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-21 18:37:17,clouds,Clouds moving South → East,,NORAIN,24
ID_cZ1yT_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-21 18:37:18,clouds,Clouds moving South → East,,NORAIN,24
ID_AZps7_24,17,1.0,0.66,Kwabeng ,atiwa_west,2025-06-21 18:38:01,clouds,Clouds moving South → East,,NORAIN,24
ID_wNPhr_24,11,0.6,0.0,Tumfa ,atiwa_west,2025-06-21 18:39:49,,,,SMALLRAIN,24
ID_FdquK_24,11,0.6,0.0,Tumfa ,atiwa_west,2025-06-21 18:39:50,,,,SMALLRAIN,24
ID_7XqYH_24,11,0.6,0.33,Tumfa ,atiwa_west,2025-06-21 18:41:06,clouds,Sharp moving clouds (cirrus) with visible stars,,SMALLRAIN,24
ID_BTnpc_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-21 18:42:17,,,,MEDIUMRAIN,24
ID_y4I4d_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-21 18:42:18,,,,MEDIUMRAIN,24
ID_5IK2p_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:14:49,,,,NORAIN,24
ID_Lh8Wv_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 19:14:55,,,,NORAIN,24
ID_kFEa4_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 19:14:56,,,,NORAIN,24
ID_iQaRA_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 19:29:46,,,,NORAIN,24
ID_FGeEH_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 19:29:47,,,,NORAIN,24
ID_5RKwb_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:44:04,,,,NORAIN,24
ID_1LQjE_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:45:03,,,,NORAIN,24
ID_cl6Zh_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:45:04,,,,NORAIN,24
ID_kVLhg_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:45:05,,,,NORAIN,24
ID_figzg_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:45:06,,,,NORAIN,24
ID_0PyiD_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 19:45:07,,,,NORAIN,24
ID_fZWxs_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:11,,,,NORAIN,24
ID_eN9Jt_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:12,,,,NORAIN,24
ID_KvSNk_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:13,,,,NORAIN,24
ID_nVKcp_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:14,,,,NORAIN,24
ID_Is8Kq_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:15,,,,NORAIN,24
ID_8OPHd_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:16,,,,NORAIN,24
ID_DBwGK_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:17,,,,NORAIN,24
ID_0hQ8q_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 19:45:18,,,,NORAIN,24
ID_cXYzG_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 19:54:42,,,,NORAIN,24
ID_97qmh_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 19:54:43,,,,NORAIN,24
ID_Rtva1_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 19:54:44,,,,NORAIN,24
ID_nI05i_24,22,0.3,0.33,Awenare,atiwa_west,2025-06-21 19:55:31,clouds,Clear sky,,NORAIN,24
ID_ueeKl_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:53,,,,NORAIN,24
ID_LSmif_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:54,,,,NORAIN,24
ID_GyHmt_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:55,,,,NORAIN,24
ID_Y89Ji_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:56,,,,NORAIN,24
ID_Q1bX9_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:57,,,,NORAIN,24
ID_NVGMr_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:15:59,,,,NORAIN,24
ID_DVC9R_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:19:10,,,,NORAIN,24
ID_zFa4F_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:19:11,,,,NORAIN,24
ID_1PfsO_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 20:21:27,,,,NORAIN,24
ID_QygIO_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-21 20:21:28,,,,NORAIN,24
ID_OJVzI_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 20:30:13,,,,NORAIN,24
ID_HRsYw_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:17:20,,,,NORAIN,24
ID_ZnoCr_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:17:21,,,,NORAIN,24
ID_vcazf_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:17:22,,,,NORAIN,24
ID_AsA12_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:17:23,,,,NORAIN,24
ID_3nyCC_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:21:22,,,,NORAIN,24
ID_5jeqT_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:21:27,,,,NORAIN,24
ID_xtmaB_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:30:40,,,,NORAIN,24
ID_yyiAH_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:30:41,,,,NORAIN,24
ID_c3ZLV_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-21 21:30:45,,,,NORAIN,24
ID_FFahV_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 21:59:05,,,,NORAIN,24
ID_yK1UR_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 21:59:06,,,,NORAIN,24
ID_lSKEd_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 21:59:07,,,,NORAIN,24
ID_atJxC_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 21:59:08,,,,NORAIN,24
ID_3kuLP_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-21 21:59:12,,,,NORAIN,24
ID_QLNDq_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 23:11:35,,,,NORAIN,24
ID_OhYoO_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 23:11:36,,,,NORAIN,24
ID_idxdb_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 23:11:37,,,,NORAIN,24
ID_JyiNb_24,57,0.3,0.0,Assin Aponsie ,assin_fosu,2025-06-21 23:11:46,,,,NORAIN,24
ID_TvYtz_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 05:11:54,,,,NORAIN,12
ID_Ytojw_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 05:11:55,,,,NORAIN,12
ID_ysfRl_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 05:11:56,,,,NORAIN,12
ID_JpycO_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 05:11:57,,,,NORAIN,12
ID_ZuEEE_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 05:47:10,,,,NORAIN,12
ID_henRF_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 05:47:11,,,,NORAIN,12
ID_gVaI5_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 05:47:12,,,,NORAIN,12
ID_OvKBg_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 06:07:54,,,,NORAIN,12
ID_z9tcG_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 06:07:55,,,,NORAIN,12
ID_YdWCs_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:49,,,,NORAIN,12
ID_yuj9B_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:51,,,,NORAIN,12
ID_dvqNv_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:53,,,,NORAIN,12
ID_8joYv_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:54,,,,NORAIN,12
ID_UeYcN_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:55,,,,NORAIN,12
ID_gegyh_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 06:12:56,,,,NORAIN,12
ID_zrhPx_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 07:08:36,,,,NORAIN,12
ID_N0mNo_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 07:08:37,,,,NORAIN,12
ID_7LhTT_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 07:08:38,,,,NORAIN,12
ID_gXSkv_12,18,0.3,1.0,Akwaduuso,assin_fosu,2025-06-22 07:12:55,clouds,Clouds moving South → East,,MEDIUMRAIN,12
ID_zeVP3_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 07:25:47,,,,NORAIN,12
ID_mDeZm_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 07:25:48,,,,NORAIN,12
ID_E4gAj_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 07:25:49,,,,NORAIN,12
ID_nFveE_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 07:25:50,,,,NORAIN,12
ID_5Hn9o_12,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 07:25:51,,,,NORAIN,12
ID_CaSZX_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:02,,,,NORAIN,12
ID_KDie5_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:04,,,,NORAIN,12
ID_Msyw8_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:05,,,,NORAIN,12
ID_8L2tf_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:06,,,,NORAIN,12
ID_xELLC_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:07,,,,NORAIN,12
ID_6H3Jg_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:08,,,,NORAIN,12
ID_NvCyT_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:09,,,,NORAIN,12
ID_3drNy_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 08:17:21,,,,NORAIN,12
ID_QqYTa_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 09:02:22,,,,NORAIN,12
ID_Gxnga_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 09:02:23,,,,NORAIN,12
ID_WXONg_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 09:02:24,,,,NORAIN,12
ID_bUtVe_12,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 09:02:25,,,,NORAIN,12
ID_VRFwn_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:30,,,,MEDIUMRAIN,12
ID_v1RAf_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:44,,,,MEDIUMRAIN,12
ID_Q9eeL_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:45,,,,MEDIUMRAIN,12
ID_akZgI_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:47,,,,MEDIUMRAIN,12
ID_nVeyO_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:48,,,,MEDIUMRAIN,12
ID_QQKIw_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:49,,,,MEDIUMRAIN,12
ID_Z8pIx_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:51,,,,MEDIUMRAIN,12
ID_d1Kl9_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:52,,,,MEDIUMRAIN,12
ID_FJjuG_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:33:53,,,,MEDIUMRAIN,12
ID_EsnHW_12,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 09:35:23,,,,MEDIUMRAIN,12
ID_DN9XY_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 10:37:36,,,,NORAIN,12
ID_RPDqk_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 10:37:37,,,,NORAIN,12
ID_P7ySe_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 11:45:34,,,,NORAIN,12
ID_uQsTK_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 11:45:35,,,,NORAIN,12
ID_Lozoj_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 11:45:36,,,,NORAIN,12
ID_WoF0v_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:08:09,,,,NORAIN,24
ID_RCgB7_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:08:10,,,,NORAIN,24
ID_WXiEw_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:08:45,,,,NORAIN,24
ID_z6Lh4_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:08:46,,,,NORAIN,24
ID_AEEHX_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:09:05,,,,NORAIN,24
ID_WszfN_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-22 12:09:06,,,,NORAIN,24
ID_XwKsn_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:07,,,,NORAIN,24
ID_PD66P_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:08,,,,NORAIN,24
ID_psMcr_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:09,,,,NORAIN,24
ID_cCVG8_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:10,,,,NORAIN,24
ID_6A8vf_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:11,,,,NORAIN,24
ID_MT5jo_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:12,,,,NORAIN,24
ID_hYPCQ_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:13,,,,NORAIN,24
ID_k8hT5_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 12:54:14,,,,NORAIN,24
ID_UTQrl_24,8,0.6,0.0,mouso ,atiwa_west,2025-06-22 13:19:40,,,,NORAIN,24
ID_K0nJX_24,8,0.6,0.0,mouso ,atiwa_west,2025-06-22 13:20:01,,,,NORAIN,24
ID_LTUrs_24,8,0.6,0.0,mouso ,atiwa_west,2025-06-22 13:20:02,,,,NORAIN,24
ID_F6s1p_24,8,0.6,0.0,mouso ,atiwa_west,2025-06-22 13:20:03,,,,NORAIN,24
ID_SSwUV_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 13:31:36,,,,NORAIN,24
ID_SXkZQ_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 13:31:37,,,,NORAIN,24
ID_a0bOX_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:04,,,,NORAIN,24
ID_lPUuS_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:05,,,,NORAIN,24
ID_299lo_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:06,,,,NORAIN,24
ID_9s9up_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:07,,,,NORAIN,24
ID_IfuZb_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:08,,,,NORAIN,24
ID_iuXNd_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 14:32:09,,,,NORAIN,24
ID_VtUUy_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 14:50:50,,,,NORAIN,24
ID_Zbm6J_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 14:50:51,,,,NORAIN,24
ID_EmiGN_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 15:01:13,,,,NORAIN,24
ID_JZIiZ_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 15:01:14,,,,NORAIN,24
ID_0rLkj_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 15:01:15,,,,NORAIN,24
ID_lzJz6_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 15:01:16,,,,NORAIN,24
ID_1BCrK_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 15:58:43,,,,NORAIN,24
ID_BNb2Y_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 15:58:44,,,,NORAIN,24
ID_5hkAx_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 15:58:45,,,,NORAIN,24
ID_UNwqT_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:41,,,,NORAIN,24
ID_Roa9b_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:42,,,,NORAIN,24
ID_5lwLc_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:43,,,,NORAIN,24
ID_mwBWk_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:47,,,,NORAIN,24
ID_nNQek_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:48,,,,NORAIN,24
ID_BMxrF_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:49,,,,NORAIN,24
ID_FlC8N_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:50,,,,NORAIN,24
ID_aG6Ye_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 16:01:51,,,,NORAIN,24
ID_uYYAd_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 16:23:52,,,,NORAIN,24
ID_OTV7U_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 16:23:53,,,,NORAIN,24
ID_jU2d1_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 16:23:54,,,,NORAIN,24
ID_50OXi_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 16:23:55,,,,NORAIN,24
ID_Js2Xe_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 16:24:03,,,,NORAIN,24
ID_cwZce_24,46,1.0,0.0,Asunafo ,atiwa_west,2025-06-22 16:40:53,,,,NORAIN,24
ID_2SzDw_24,46,1.0,0.0,Asunafo ,atiwa_west,2025-06-22 16:40:54,,,,NORAIN,24
ID_Cj7MP_24,46,1.0,0.0,Asunafo ,atiwa_west,2025-06-22 16:40:55,,,,NORAIN,24
ID_0wf4v_24,46,1.0,0.66,Asunafo ,atiwa_west,2025-06-22 16:42:04,clouds,Sharp moving clouds (cirrus) with visible stars,,NORAIN,24
ID_R8JXz_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 17:02:19,,,,NORAIN,24
ID_WIfHN_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 17:02:20,,,,NORAIN,24
ID_IhmFW_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 17:02:21,,,,NORAIN,24
ID_MtfjG_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 17:02:22,,,,NORAIN,24
ID_IlI7G_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:44,,,,NORAIN,24
ID_g4oUc_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:47,,,,NORAIN,24
ID_YDPys_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:48,,,,NORAIN,24
ID_AQa8N_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:50,,,,NORAIN,24
ID_XteDS_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:51,,,,NORAIN,24
ID_JqgUX_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:52,,,,NORAIN,24
ID_NiC7Z_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-22 17:37:53,,,,NORAIN,24
ID_rghxH_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 18:03:02,,,,NORAIN,24
ID_9NXpx_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 18:03:03,,,,NORAIN,24
ID_HxcF2_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-22 18:03:04,,,,NORAIN,24
ID_me8da_24,11,0.6,0.0,Tumfa ,atiwa_west,2025-06-22 18:07:44,,,,NORAIN,24
ID_2vPLN_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 18:21:11,,,,NORAIN,24
ID_xHVpc_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 18:21:12,,,,NORAIN,24
ID_x9MGS_24,7,0.3,0.0,Abomosu ,atiwa_west,2025-06-22 18:22:14,,,,NORAIN,24
ID_MDSJo_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:46,,,,SMALLRAIN,24
ID_jldez_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:50,,,,SMALLRAIN,24
ID_66DVc_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:53,,,,SMALLRAIN,24
ID_kTcj6_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:54,,,,SMALLRAIN,24
ID_wj0wx_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:55,,,,SMALLRAIN,24
ID_kU0ql_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:57,,,,SMALLRAIN,24
ID_4X5Zq_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:58,,,,SMALLRAIN,24
ID_8BBON_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:25:59,,,,SMALLRAIN,24
ID_Arp5B_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:26:00,,,,SMALLRAIN,24
ID_drwhM_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:26:01,,,,SMALLRAIN,24
ID_bNzCF_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:26:07,,,,SMALLRAIN,24
ID_L3fLv_24,51,0.6,0.0,Foso Odumasi ,assin_fosu,2025-06-22 18:29:05,,,,SMALLRAIN,24
ID_qKgN4_24,11,0.3,0.66,Tumfa ,atiwa_west,2025-06-22 18:32:57,sun,Sunny afternoon,,NORAIN,24
ID_EUKtr_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:08,,,,NORAIN,24
ID_i98Ga_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:15,,,,NORAIN,24
ID_iOAjG_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:16,,,,NORAIN,24
ID_y5OdK_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:17,,,,NORAIN,24
ID_1Id9Z_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:18,,,,NORAIN,24
ID_1RYkv_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:19,,,,NORAIN,24
ID_5Cs1r_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:20,,,,NORAIN,24
ID_EGxjM_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-06-22 18:33:24,,,,NORAIN,24
